"test_code","qc_code","date","analyte","value"
"PATY","C-PATY2",2020-08-05,"phe",441
"PATY","C-PATY3",2020-08-05,"phe",1520
"PATY","C-PATY1",2020-08-06,"phe",54.7
"PATY","C-PATY2",2020-08-06,"phe",421
"PATY","C-PATY3",2020-08-06,"phe",1390
"PATY","C-PATY1",2020-08-07,"phe",55.5
"PATY","C-PATY2",2020-08-07,"phe",419
"PATY","C-PATY3",2020-08-07,"phe",1340
"PATY","C-PATY1",2020-08-10,"phe",56.7
"PATY","C-PATY2",2020-08-10,"phe",428
"PATY","C-PATY3",2020-08-10,"phe",1310
"PATY","C-PATY1",2020-08-11,"phe",52.5
"PATY","C-PATY2",2020-08-11,"phe",415
"PATY","C-PATY3",2020-08-11,"phe",1350
"PATY","C-PATY1",2020-08-12,"phe",50
"PATY","C-PATY2",2020-08-12,"phe",460
"PATY","C-PATY3",2020-08-12,"phe",1340
"PATY","C-PATY1",2020-08-13,"phe",58.3
"PATY","C-PATY2",2020-08-13,"phe",448
"PATY","C-PATY3",2020-08-13,"phe",1380
"PATY","C-PATY1",2020-08-14,"phe",54.7
"PATY","C-PATY2",2020-08-14,"phe",470
"PATY","C-PATY3",2020-08-14,"phe",1390
"PATY","C-PATY1",2020-08-17,"phe",54
"PATY","C-PATY2",2020-08-17,"phe",465
"PATY","C-PATY3",2020-08-17,"phe",1440
"PATY","C-PATY1",2020-08-18,"phe",51.4
"PATY","C-PATY2",2020-08-18,"phe",481
"PATY","C-PATY3",2020-08-18,"phe",1420
"PATY","C-PATY1",2020-08-19,"phe",54.1
"PATY","C-PATY2",2020-08-19,"phe",450
"PATY","C-PATY3",2020-08-19,"phe",1300
"PATY","C-PATY1",2020-08-20,"phe",60.5
"PATY","C-PATY1",2020-08-20,"phe",65.2
"PATY","C-PATY2",2020-08-20,"phe",441
"PATY","C-PATY2",2020-08-20,"phe",461
"PATY","C-PATY3",2020-08-20,"phe",1480
"PATY","C-PATY3",2020-08-20,"phe",1500
"PATY","C-PATY1",2020-08-21,"phe",55.4
"PATY","C-PATY2",2020-08-21,"phe",475
"PATY","C-PATY3",2020-08-21,"phe",1350
"PATY","C-PATY1",2020-08-24,"phe",56.5
"PATY","C-PATY2",2020-08-24,"phe",443
"PATY","C-PATY3",2020-08-24,"phe",1390
"PATY","C-PATY1",2020-08-26,"phe",53.2
"PATY","C-PATY2",2020-08-26,"phe",426
"PATY","C-PATY3",2020-08-26,"phe",1380
"PATY","C-PATY1",2020-08-27,"phe",60.2
"PATY","C-PATY2",2020-08-27,"phe",513
"PATY","C-PATY3",2020-08-27,"phe",1430
"PATY","C-PATY1",2020-08-28,"phe",59.3
"PATY","C-PATY2",2020-08-28,"phe",415
"PATY","C-PATY3",2020-08-28,"phe",1400
"PATY","C-PATY1",2020-08-31,"phe",51.4
"PATY","C-PATY2",2020-08-31,"phe",417
"PATY","C-PATY3",2020-08-31,"phe",1430
"PATY","C-PATY1",2020-09-01,"phe",53
"PATY","C-PATY2",2020-09-01,"phe",412
"PATY","C-PATY3",2020-09-01,"phe",1340
"PATY","C-PATY1",2020-09-02,"phe",53
"PATY","C-PATY2",2020-09-02,"phe",442
"PATY","C-PATY3",2020-09-02,"phe",1370
"PATY","C-PATY1",2020-09-03,"phe",57.1
"PATY","C-PATY2",2020-09-03,"phe",429
"PATY","C-PATY3",2020-09-03,"phe",1360
"PATY","C-PATY1",2020-09-04,"phe",53.9
"PATY","C-PATY2",2020-09-04,"phe",426
"PATY","C-PATY3",2020-09-04,"phe",1300
"PATY","C-PATY1",2020-09-08,"phe",57.4
"PATY","C-PATY2",2020-09-08,"phe",452
"PATY","C-PATY3",2020-09-08,"phe",1410
"PATY","C-PATY1",2020-09-09,"phe",60.3
"PATY","C-PATY2",2020-09-09,"phe",410
"PATY","C-PATY3",2020-09-09,"phe",1390
"PATY","C-PATY1",2020-09-10,"phe",56.4
"PATY","C-PATY2",2020-09-10,"phe",415
"PATY","C-PATY3",2020-09-10,"phe",1430
"PATY","C-PATY1",2020-09-11,"phe",54.1
"PATY","C-PATY2",2020-09-11,"phe",425
"PATY","C-PATY3",2020-09-11,"phe",1360
"PATY","C-PATY1",2020-09-14,"phe",58.8
"PATY","C-PATY2",2020-09-14,"phe",432
"PATY","C-PATY3",2020-09-14,"phe",1320
"PATY","C-PATY1",2020-09-15,"phe",59.4
"PATY","C-PATY2",2020-09-15,"phe",407
"PATY","C-PATY3",2020-09-15,"phe",1300
"PATY","C-PATY1",2020-09-16,"phe",57.3
"PATY","C-PATY2",2020-09-16,"phe",455
"PATY","C-PATY3",2020-09-16,"phe",1400
"PATY","C-PATY1",2020-09-17,"phe",50.9
"PATY","C-PATY2",2020-09-17,"phe",443
"PATY","C-PATY3",2020-09-17,"phe",1380
"PATY","C-PATY1",2020-09-18,"phe",59.9
"PATY","C-PATY2",2020-09-18,"phe",468
"PATY","C-PATY3",2020-09-18,"phe",1360
"PATY","C-PATY1",2020-09-21,"phe",53.9
"PATY","C-PATY2",2020-09-21,"phe",412
"PATY","C-PATY3",2020-09-21,"phe",1420
"PATY","C-PATY1",2020-09-24,"phe",55.3
"PATY","C-PATY1",2020-09-24,"phe",54.5
"PATY","C-PATY2",2020-09-24,"phe",414
"PATY","C-PATY2",2020-09-24,"phe",434
"PATY","C-PATY3",2020-09-24,"phe",1320
"PATY","C-PATY3",2020-09-24,"phe",1380
"PATY","C-PATY1",2020-09-25,"phe",54.8
"PATY","C-PATY2",2020-09-25,"phe",429
"PATY","C-PATY3",2020-09-25,"phe",1490
"PATY","C-PATY1",2020-09-28,"phe",51.1
"PATY","C-PATY2",2020-09-28,"phe",435
"PATY","C-PATY3",2020-09-28,"phe",1470
"PATY","C-PATY1",2020-09-29,"phe",52.6
"PATY","C-PATY2",2020-09-29,"phe",431
"PATY","C-PATY3",2020-09-29,"phe",1470
"PATY","C-PATY1",2020-09-30,"phe",52.7
"PATY","C-PATY2",2020-09-30,"phe",411
"PATY","C-PATY3",2020-09-30,"phe",1530
"PATY","C-PATY1",2020-10-01,"phe",54.2
"PATY","C-PATY2",2020-10-01,"phe",434
"PATY","C-PATY3",2020-10-01,"phe",1450
"PATY","C-PATY1",2020-10-02,"phe",61.3
"PATY","C-PATY1",2020-10-02,"phe",62.6
"PATY","C-PATY2",2020-10-02,"phe",426
"PATY","C-PATY2",2020-10-02,"phe",433
"PATY","C-PATY3",2020-10-02,"phe",1300
"PATY","C-PATY3",2020-10-02,"phe",1250
"PATY","C-PATY1",2020-10-05,"phe",59.3
"PATY","C-PATY2",2020-10-05,"phe",477
"PATY","C-PATY3",2020-10-05,"phe",1390
"PATY","C-PATY1",2020-10-06,"phe",62.7
"PATY","C-PATY2",2020-10-06,"phe",439
"PATY","C-PATY3",2020-10-06,"phe",1430
"PATY","C-PATY1",2020-10-07,"phe",55.2
"PATY","C-PATY2",2020-10-07,"phe",421
"PATY","C-PATY3",2020-10-07,"phe",1440
"PATY","C-PATY1",2020-10-09,"phe",57.8
"PATY","C-PATY2",2020-10-09,"phe",454
"PATY","C-PATY3",2020-10-09,"phe",1350
"PATY","C-PATY1",2020-10-12,"phe",54.9
"PATY","C-PATY2",2020-10-12,"phe",428
"PATY","C-PATY3",2020-10-12,"phe",1380
"PATY","C-PATY1",2020-10-13,"phe",56.6
"PATY","C-PATY2",2020-10-13,"phe",439
"PATY","C-PATY3",2020-10-13,"phe",1400
"PATY","C-PATY1",2020-10-14,"phe",61.1
"PATY","C-PATY2",2020-10-14,"phe",510
"PATY","C-PATY3",2020-10-14,"phe",1360
"PATY","C-PATY1",2020-10-15,"phe",59.2
"PATY","C-PATY2",2020-10-15,"phe",462
"PATY","C-PATY3",2020-10-15,"phe",1380
"PATY","C-PATY1",2020-10-16,"phe",55
"PATY","C-PATY1",2020-10-16,"phe",58.7
"PATY","C-PATY2",2020-10-16,"phe",448
"PATY","C-PATY2",2020-10-16,"phe",445
"PATY","C-PATY3",2020-10-16,"phe",1430
"PATY","C-PATY3",2020-10-16,"phe",1410
"PATY","C-PATY1",2020-10-19,"phe",53.4
"PATY","C-PATY2",2020-10-19,"phe",448
"PATY","C-PATY3",2020-10-19,"phe",1420
"PATY","C-PATY1",2020-10-20,"phe",66.6
"PATY","C-PATY2",2020-10-20,"phe",501
"PATY","C-PATY3",2020-10-20,"phe",1430
"PATY","C-PATY1",2020-10-21,"phe",63.9
"PATY","C-PATY2",2020-10-21,"phe",461
"PATY","C-PATY3",2020-10-21,"phe",1380
"PATY","C-PATY1",2020-10-22,"phe",59
"PATY","C-PATY2",2020-10-22,"phe",445
"PATY","C-PATY3",2020-10-22,"phe",1350
"PATY","C-PATY1",2020-10-23,"phe",58.1
"PATY","C-PATY2",2020-10-23,"phe",456
"PATY","C-PATY3",2020-10-23,"phe",1440
"PATY","C-PATY1",2020-10-26,"phe",58.4
"PATY","C-PATY2",2020-10-26,"phe",462
"PATY","C-PATY3",2020-10-26,"phe",1480
"PATY","C-PATY1",2020-10-27,"phe",57.8
"PATY","C-PATY2",2020-10-27,"phe",439
"PATY","C-PATY3",2020-10-27,"phe",1390
"PATY","C-PATY1",2020-10-28,"phe",56.8
"PATY","C-PATY2",2020-10-28,"phe",464
"PATY","C-PATY3",2020-10-28,"phe",1470
"PATY","C-PATY1",2020-10-29,"phe",61.7
"PATY","C-PATY2",2020-10-29,"phe",452
"PATY","C-PATY3",2020-10-29,"phe",1350
"PATY","C-PATY1",2020-10-30,"phe",58.2
"PATY","C-PATY2",2020-10-30,"phe",418
"PATY","C-PATY3",2020-10-30,"phe",1340
"PATY","C-PATY1",2020-11-02,"phe",54
"PATY","C-PATY2",2020-11-02,"phe",463
"PATY","C-PATY3",2020-11-02,"phe",1440
"PATY","C-PATY1",2020-11-03,"phe",59.6
"PATY","C-PATY2",2020-11-03,"phe",458
"PATY","C-PATY3",2020-11-03,"phe",1490
"PATY","C-PATY1",2020-11-04,"phe",55.4
"PATY","C-PATY2",2020-11-04,"phe",504
"PATY","C-PATY3",2020-11-04,"phe",1400
"PATY","C-PATY1",2020-11-09,"phe",57.6
"PATY","C-PATY2",2020-11-09,"phe",464
"PATY","C-PATY3",2020-11-09,"phe",1480
"PATY","C-PATY1",2020-11-10,"phe",58.3
"PATY","C-PATY2",2020-11-10,"phe",442
"PATY","C-PATY3",2020-11-10,"phe",1540
"PATY","C-PATY1",2020-11-11,"phe",58
"PATY","C-PATY2",2020-11-11,"phe",449
"PATY","C-PATY3",2020-11-11,"phe",1460
"PATY","C-PATY1",2020-11-13,"phe",65
"PATY","C-PATY2",2020-11-13,"phe",480
"PATY","C-PATY3",2020-11-13,"phe",1460
"PATY","C-PATY1",2020-11-17,"phe",63.2
"PATY","C-PATY2",2020-11-17,"phe",468
"PATY","C-PATY3",2020-11-17,"phe",1510
"PATY","C-PATY1",2020-11-18,"phe",64.2
"PATY","C-PATY2",2020-11-18,"phe",463
"PATY","C-PATY3",2020-11-18,"phe",1510
"PATY","C-PATY1",2020-11-19,"phe",63.5
"PATY","C-PATY2",2020-11-19,"phe",470
"PATY","C-PATY3",2020-11-19,"phe",1480
"PATY","C-PATY1",2020-11-20,"phe",60.4
"PATY","C-PATY1",2020-11-20,"phe",59.8
"PATY","C-PATY2",2020-11-20,"phe",440
"PATY","C-PATY2",2020-11-20,"phe",438
"PATY","C-PATY3",2020-11-20,"phe",1410
"PATY","C-PATY3",2020-11-20,"phe",1400
"PATY","C-PATY1",2020-11-23,"phe",66.6
"PATY","C-PATY2",2020-11-23,"phe",466
"PATY","C-PATY3",2020-11-23,"phe",1400
"PATY","C-PATY1",2020-11-25,"phe",59.8
"PATY","C-PATY2",2020-11-25,"phe",433
"PATY","C-PATY1",2020-11-27,"phe",55.1
"PATY","C-PATY2",2020-11-27,"phe",464
"PATY","C-PATY1",2020-12-01,"phe",59.6
"PATY","C-PATY2",2020-12-01,"phe",460
